experiment,feature_number,network,libraryID,library_superclass,library_class,library_subclass,canopus_superclass,canopus_class,canopus_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dataset1_NAP,1,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,NA,NA,NA,NA,NA
dataset1_NAP,2,74,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,3,112,Spectral Match to Palmitamide from NIST14,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,1,subclass,1,Library
dataset1_NAP,4,74,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,5,74,Spectral Match to N-Cyclohexanecarbonylpentadecylamine from NIST14,N/A,N/A,N/A,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,6,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_NAP,7,1952,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,8,74,"Spectral Match to 9-Octadecenamide, (Z)- from NIST14",N/A,N/A,N/A,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,9,74,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,10,1463,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA,NA
dataset1_NAP,11,4183,NA,NA,NA,NA,NA,NA,NA,Ethers,1.1,subclass,2,Insilico
dataset1_NAP,12,4693,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_NAP,13,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,14,300,Contaminants septum vial Thermo C4000-53 and C4000-54 serie,N/A,N/A,N/A,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_NAP,15,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,16,1952,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,17,1280,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-alkylpyrrolidines,1,subclass,1,Library
dataset1_NAP,18,1956,NA,NA,NA,NA,NA,NA,NA,Benzenoids,0.7666666666666666,superclass,3,Insilico
dataset1_NAP,19,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,20,199,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,0.6338028169014085,superclass,71,Insilico
dataset1_NAP,21,605,Diethyltoluamide,Benzenoids,Benzene and substituted derivatives,Toluenes,Benzenoids,Benzene and substituted derivatives,Toluenes,Benzene and substituted derivatives,0.8,class,5,Library
dataset1_NAP,22,245,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Ethers,1,subclass,12,Library
dataset1_NAP,23,300,Contaminants septum vial Thermo C4000-53 and C4000-54 serie,N/A,N/A,N/A,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,24,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_NAP,25,245,Hexaethylene glycol,N/A,N/A,N/A,Organic oxygen compounds,Organooxygen compounds,Ethers,Ethers,1,subclass,12,Library
dataset1_NAP,26,300,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,NA,NA,NA,NA,NA
dataset1_NAP,27,2413,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Organic acids and derivatives,0.7,superclass,5,Insilico
dataset1_NAP,28,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_NAP,29,245,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Ethers,1,subclass,12,Library
dataset1_NAP,30,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,31,823,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,0.7666666666666666,subclass,6,Insilico
dataset1_NAP,32,358,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Ethers,0.85,subclass,4,Insilico
dataset1_NAP,33,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_NAP,34,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_NAP,35,245,Pentaethylene glycol,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,Organooxygen compounds,Ethers,Ethers,1,subclass,12,Library
dataset1_NAP,36,74,"10E,12Z-octadecadienoic acid",Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lipids and lipid-like molecules,Fatty Acyls,NA,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,37,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,38,1770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,39,358,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Ethers,0.85,subclass,4,Insilico
dataset1_NAP,40,97,NA,NA,NA,NA,NA,NA,NA,Alcohols and polyols,1,subclass,1,Library
dataset1_NAP,41,74,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,42,-1,Massbank:LU030802 Lauryldiethanolamine|2-[dodecyl(2-hydroxyethyl)amino]ethanol,Organic nitrogen compounds,Organonitrogen compounds,Amines,Organic nitrogen compounds,Organonitrogen compounds,Amines,Amines,1,NA,NA,Library
dataset1_NAP,43,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,44,-1,Val-Gly-Arg,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,"Amino acids, peptides, and analogues",1,NA,NA,Library
dataset1_NAP,45,245,NA,NA,NA,NA,NA,NA,NA,Ethers,1,subclass,12,Library
dataset1_NAP,46,2256,Thromboxane B3,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Eicosanoids,1,subclass,1,Library
dataset1_NAP,47,74,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,48,640,NA,NA,NA,NA,Benzenoids,Phenol ethers,NA,Phenol ethers,0.7666666666666666,class,3,Insilico
dataset1_NAP,49,1473,NA,NA,NA,NA,Benzenoids,NA,NA,Organosilicon compounds,1,subclass,2,Library
dataset1_NAP,50,1539,NA,NA,NA,NA,Benzenoids,NA,NA,Organic acids and derivatives,0.7999999999999999,superclass,10,Insilico
dataset1_NAP,51,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,52,97,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Alcohols and polyols,1,subclass,1,Library
dataset1_NAP,53,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,54,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,55,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,56,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_NAP,57,2138,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,58,97,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Alcohols and polyols,1,subclass,1,Library
dataset1_NAP,59,2256,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Eicosanoids,1,subclass,1,Library
dataset1_NAP,60,-1,Harmaline,N/A,N/A,N/A,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_NAP,61,5110,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Organooxygen compounds,1.1,class,2,Insilico
dataset1_NAP,62,2073,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,Organoheterocyclic compounds,0.5555555555555556,superclass,9,Insilico
dataset1_NAP,63,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,64,-1,NA,NA,NA,NA,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Pyrimidine ribonucleotides,NA,NA,NA,NA,NA
dataset1_NAP,65,37,Contaminant vial septum ThermoFisher C5000-44B,N/A,N/A,N/A,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,NA,NA,NA,NA,NA
dataset1_NAP,66,1473,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Organosilicon compounds,1,subclass,2,Library
dataset1_NAP,67,245,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Ethers,1,subclass,12,Library
dataset1_NAP,68,550,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Lipids and lipid-like molecules,0.5714285714285714,superclass,35,Insilico
dataset1_NAP,69,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,NA,NA,NA,NA,NA
dataset1_NAP,70,617,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,Cholestane steroids,1.1,subclass,2,Insilico
dataset1_NAP,71,74,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,72,135,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_NAP,73,1952,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,74,823,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,0.7666666666666666,subclass,6,Insilico
dataset1_NAP,75,7143,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,NA,NA
dataset1_NAP,76,1473,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,Organosilicon compounds,1,subclass,2,Library
dataset1_NAP,77,2784,NA,NA,NA,NA,NA,NA,NA,Benzene and substituted derivatives,1,class,1,Insilico
dataset1_NAP,78,640,NA,NA,NA,NA,NA,NA,NA,Phenol ethers,0.7666666666666666,class,3,Insilico
dataset1_NAP,79,-1,"Cyclohexanone, 2-(ethylamino)-2-phenyl-",N/A,N/A,N/A,Organoheterocyclic compounds,Indoles and derivatives,Indoles,NA,NA,NA,NA,NA
dataset1_NAP,80,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,81,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_NAP,82,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_NAP,83,74,"Spectral Match to 13-Docosenamide, (Z)- from NIST14",Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,84,388,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Hydroxycoumarins,1.1,subclass,3,Insilico
dataset1_NAP,85,37,Contaminant vial septum ThermoFisher C5000-44B,N/A,N/A,N/A,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,86,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_NAP,87,358,NA,NA,NA,NA,NA,NA,NA,Ethers,0.85,subclass,4,Insilico
dataset1_NAP,88,3555,Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Phosphate esters,1,subclass,3,Library
dataset1_NAP,89,1539,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,Organic acids and derivatives,0.7999999999999999,superclass,10,Insilico
dataset1_NAP,90,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,NA,NA,NA,NA,NA
dataset1_NAP,91,245,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Ethers,1,subclass,12,Library
dataset1_NAP,92,74,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,93,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,NA,NA,NA,NA,NA
dataset1_NAP,94,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,95,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,96,97,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Alcohols and polyols,1,subclass,1,Library
dataset1_NAP,97,245,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,Ethers,1,subclass,12,Library
dataset1_NAP,98,1539,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,Organic acids and derivatives,0.7999999999999999,superclass,10,Insilico
dataset1_NAP,99,2944,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,Ceramides,0.7666666666666666,subclass,3,Insilico
dataset1_NAP,100,4656,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,NA,NA,NA,NA,NA,NA
dataset1_NAP,101,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,102,352,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,0.6538461538461539,superclass,26,Insilico
dataset1_NAP,103,74,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,104,2079,Icaridin,Organoheterocyclic compounds,Piperidines,Piperidinecarboxylic acids and derivatives,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Piperidinecarboxylic acids and derivatives,0.75,subclass,4,Library
dataset1_NAP,105,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,NA,NA,NA,NA,NA
dataset1_NAP,106,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_NAP,107,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_NAP,108,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,109,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,NA,NA,NA,NA,NA
dataset1_NAP,110,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,111,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,NA,NA,NA,NA,NA
dataset1_NAP,112,200,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,0.5555555555555556,superclass,72,Insilico
dataset1_NAP,113,352,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,0.6538461538461539,superclass,26,Insilico
dataset1_NAP,114,-1,Prednisolone 21-acetate,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Pregnane steroids,1,NA,NA,Library
dataset1_NAP,115,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,116,1539,NA,NA,NA,NA,Organohalogen compounds,Aryl halides,Aryl chlorides,Organic acids and derivatives,0.7999999999999999,superclass,10,Insilico
dataset1_NAP,117,530,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Carbohydrates and carbohydrate conjugates,1,subclass,1,Insilico
dataset1_NAP,118,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,NA,NA,NA,NA,NA
dataset1_NAP,119,212,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.9,superclass,15,Insilico
dataset1_NAP,120,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_NAP,121,1952,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Phenoxy compounds,NA,NA,NA,NA,NA
dataset1_NAP,122,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,123,107,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,0.5555555555555556,superclass,9,Library
dataset1_NAP,124,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,125,97,NA,NA,NA,NA,NA,NA,NA,Alcohols and polyols,1,subclass,1,Library
dataset1_NAP,126,647,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,1.1,subclass,4,Insilico
dataset1_NAP,127,470,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,128,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,129,107,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Lipids and lipid-like molecules,0.5555555555555556,superclass,9,Library
dataset1_NAP,130,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,131,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,132,4786,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,133,830,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,Ceramides,1,subclass,1,Insilico
dataset1_NAP,134,74,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Glycosphingolipids,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,135,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_NAP,136,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,137,-1,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,138,1518,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.6666666666666666,superclass,6,Insilico
dataset1_NAP,139,2256,NA,NA,NA,NA,Phenylpropanoids and polyketides,Flavonoids,Flavones,Eicosanoids,1,subclass,1,Library
dataset1_NAP,140,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_NAP,141,161,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_NAP,142,1891,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Organooxygen compounds,0.85,class,4,Insilico
dataset1_NAP,143,97,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Alcohols and polyols,1,subclass,1,Library
dataset1_NAP,144,245,NA,NA,NA,NA,NA,NA,NA,Ethers,1,subclass,12,Library
dataset1_NAP,145,-1,"(1R,3R,6R,8S,10R,13S,16S,17R)-8-tert-butyl-6,17-dihydroxy-16-methyl-2,4,14,19-tetraoxahexacyclo[8.7.2.0?,??.0?,?.0?,??.0??,??]nonadecane-5,15,18-trione",Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Benzenoids,Benzene and substituted derivatives,Methoxybenzenes,Terpene lactones,1,NA,NA,Library
dataset1_NAP,146,97,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Alcohols and polyols,1,subclass,1,Library
dataset1_NAP,147,245,Tetraethylene glycol,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,Organooxygen compounds,Ethers,Ethers,1,subclass,12,Library
dataset1_NAP,148,530,NA,NA,NA,NA,NA,NA,NA,Carbohydrates and carbohydrate conjugates,1,subclass,1,Insilico
dataset1_NAP,149,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_NAP,150,1349,"Massbank:LU100202 2,2'-(Tetradecylimino)diethanol|Tetradecyldiethanolamine",Organic nitrogen compounds,Organonitrogen compounds,Amines,Organic nitrogen compounds,Organonitrogen compounds,Amines,Amines,1,subclass,2,Library
dataset1_NAP,151,352,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,0.6538461538461539,superclass,26,Insilico
dataset1_NAP,152,3058,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Ethers,1.1,subclass,3,Insilico
dataset1_NAP,153,161,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,154,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,155,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,NA,NA,NA,NA,NA
dataset1_NAP,156,1790,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,Heteroaromatic compounds,0.7666666666666666,class,3,Insilico
dataset1_NAP,157,1473,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Organosilicon compounds,1,subclass,2,Library
dataset1_NAP,158,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,NA,NA,NA,NA,NA
dataset1_NAP,159,470,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_NAP,160,-1,Metanephrine,Benzenoids,Phenols,Methoxyphenols,Organic nitrogen compounds,Organonitrogen compounds,Amines,Methoxyphenols,1,NA,NA,Library
dataset1_NAP,161,352,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,0.6538461538461539,superclass,26,Insilico
dataset1_NAP,162,-1,Diethyl pimelate,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Organoheterocyclic compounds,Azoles,Imidazoles,Fatty acid esters,1,NA,NA,Library
dataset1_NAP,163,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_NAP,164,107,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,0.5555555555555556,superclass,9,Library
dataset1_NAP,165,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_NAP,166,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,167,74,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_NAP,168,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,NA,NA,NA,NA,NA
dataset1_NAP,169,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_NAP,170,1349,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Amines,1,subclass,2,Library
dataset1_NAP,171,-1,Contaminant vial septum ThermoFisher C5000-44B,N/A,N/A,N/A,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_NAP,172,200,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,0.5555555555555556,superclass,72,Insilico
dataset1_NAP,173,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,NA,NA,NA,NA,NA
dataset1_NAP,174,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Halobenzenes,NA,NA,NA,NA,NA
dataset1_NAP,175,91,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,Diterpenoids,1,subclass,2,Library
dataset1_NAP,176,7,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_NAP,177,814,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,0.6384615384615384,superclass,26,Insilico
dataset1_NAP,178,647,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,1.1,subclass,4,Insilico
dataset1_NAP,179,1473,NA,NA,NA,NA,Benzenoids,NA,NA,Organosilicon compounds,1,subclass,2,Library
